5.453072872139449	0.5049486679417594	-2.2780608723624143	2.267153969900681
5.069074351424452	0.12603597144865158	-2.142082690895374	1.8453797564792613
5.01771311977974	0.1614183449724848	-2.238594773459366	1.7801947586247442
5.276300428150488	-0.32852587766962255	-1.47219479483716	2.7247722226726996	3.1738649212072563	3.1673466911000547	1716.4993665294703
5.352399082081658	0.4395082940435363	-2.1633822749774034	1.8505731006813544	2.5660371120692536	3.127876538852219	900.1766747792092
5.321365542800486	0.4644060382330332	-2.323687950523162	2.571110931645838	2.903041637948044	2.7047769611258494	1009.3697246949098
5.305616779382663	0.30832363287892245	-2.0951469079415763	1.748241152046217	2.69777276027717	3.0430955681029155	791.3576025191785
5.104077352509569	-0.222254413137986	-1.5474289296693282	2.633183239794591	2.5624305610934215	2.6668387260287143	1128.3042421221733
5.4661406663578385	0.4197088468806695	-2.072386453575341	2.9072728190532353	2.6805418942133725	2.767277529433757	537.304392439029
5.320163321575343	937.7326324576384
5.310936011895491	924.1039103685039
4.55601210216572	0.04195986827288056	-2.6176952306741406	1.8219305137499198	2.79408340045822	2.908804723129776	1173.8060135809858
5.661561126943162	0.611394020477121	-2.0706817391135903	2.5231233673547324	3.0047496575322366	3.0235666627896007	536.5397091755464
4.326944105854337	-0.8579335566003836	-1.7367155154719016	2.9927459126034535	3.0057384731499415	3.156854655883814	1257.8776281010964
5.402591891828305	0.34509429112133405	-2.041567760932002	1.7735646976771902	2.7414322073309236	2.5330046042818015	687.6299531733689
5.42615208273171	0.8903373305755478	-2.2802492642745205	1.1394802372667545	3.100905078511716	2.8167081294215106	1261.2736164612602
5.187041324378862	0.13752151267825669	-2.0518004362227082	2.072633918509969	2.9201735453789475	2.9822022932883097	673.4472217157079
4.1094079492570765	-0.32495468758313356	-2.4992103907240035	2.9528027560955996	2.8870480540011667	3.137711114478848	1265.8781303046972
5.447824481234601	0.5318649156221386	-2.1728448820771784	1.4871888907536615	2.979913417868518	2.617342457809944	890.3740498542815
4.291178285281189	-0.18592268829173078	-2.5560084780244954	1.5432734456057204	3.1929398734302037	3.0847722046925297	1369.4736288129282
5.634242987197348	0.6957451193259656	-2.1259994632125485	2.8376714264172365	3.18877587716635	2.7618549035654607	872.5488651866173
5.209814948424696	0.9394191065164232	-3.1802930058286303	2.840467408515357	3.0504895764293343	2.5079507961987852	1339.5007528884703
